"metadata__resultset__offset","metadata__resultset__count","metadata__resultset__limit","results__date","results__datatype","results__station","results__attributes","results__value"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USC00267953",",7","3.9"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USC00268160",",7","3.2"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USC00268186",",7","4.3"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USC00268346",",7","1.1"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USC00268588",",7","11.2"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USC00268761",",7","3.0"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USC00268822",",7","0.6"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USC00269072",",7","-1.7"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USC00269168",",7","1.8"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USC00269229",",7","3.1"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NALL",",U","2.7"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NANT",",U","1.7"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NAUS",",U","3.8"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NBAK",",U","0.8"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NBAR",",U","2.1"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NBEA",",U","3.6"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NBLU",",U","2.7"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NBUF",",U","3.3"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NCAT",",U","2.6"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NCCP",",U","0.8"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NCED",",U","2.2"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NCOI","1,U","1.2"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NCOM",",U","2.3"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NCRA",",U","1.7"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NCUR",",U","4.5"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NCYW",",U","4.4"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NDEA",",U","3.3"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NDES",",U","1.9"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NDNW","2,U","5.3"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NDRY",",U","2.7"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NDSS",",U","5.0"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NFIS",",U","4.8"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NFOX",",U","2.8"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NGAL",",U","4.7"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NIMM",",U","3.6"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NJUN",",U","4.5"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NKAN",",U","9.9"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NKYL",",U","4.8"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NLIT",",U","1.6"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NLON",",U","1.6"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NMAT",",U","1.6"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NMOR",",U","3.3"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NMOU","2,U","6.3"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NPAN",",U","2.2"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NREB",",U","2.9"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NRER",",U","8.2"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NROC",",U","0.0"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NRUB",",U","0.6"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NSIA",",U","3.0"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NSPG",",U","1.4"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NSPM",",U","1.4"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NSTA",",U","0.6"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USR0000NTEX",",U","2.8"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0014H04S",",T","-0.5"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0014K01S",",T","1.9"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0014K02S",",T","-1.0"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0014K05S",",T","1.6"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0014K07S","1,T","0.4"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0014K08S",",T","-1.9"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0014K09S",",T","0.3"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0014K10S","1,T","0.5"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0014L04S",",T","-1.5"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015H01S",",T","-0.7"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015H03S",",T","0.4"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015H04S",",T","1.1"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015H09S",",T","-0.4"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015H14S",",T","-1.2"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015H19S",",T","1.2"
