"metadata__resultset__offset","metadata__resultset__count","metadata__resultset__limit","results__date","results__datatype","results__station","results__attributes","results__value"
"1","6830","1000","2012-01-01T00:00:00","TAVG","GHCND:USC00120177",",7","-0.5"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00120200",",7","-1.9"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00120550",",7","2.1"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00120676",",7","-1.1"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00120784",",7","0.7"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00120830",",7","-0.5"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00120852",",7","3.8"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00121030","1,7","0.7"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00121256",",7","3.9"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00121303","1,7","0.1"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00121326",",7","0.2"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00121417",",7","-1.4"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00121739","1,7","-1.6"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00121747",",7","1.9"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00121873",",7","-0.7"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00122096",",7","-0.8"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00122309","3,K","1.5"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00122620",",7","1.9"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00122638",",7","-1.1"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00122814",",7","0.9"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00122825",",7","-0.8"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00123078",",7","-2.0"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00123082",",7","-0.4"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00123091","1,7","0.2"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00123093",",7","0.1"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00123146","2,7","2.1"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00123206",",7","-1.4"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00123207",",K","-1.6"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00123418",",K","-1.9"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00123513",",7","-0.4"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00123527",",7","-0.1"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00123547",",7","0.6"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00123777","1,7","-0.8"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00124181",",7","-1.1"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00124244",",K","-1.2"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00124260",",7","0.3"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00124272",",7","-0.5"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00124356","1,7","-0.7"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00124657",",7","-1.7"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00124662",",7","-1.5"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00124715",",7","-0.9"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00124730",",7","-1.6"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00124837",",7","-1.8"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00124977",",7","0.6"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00125117",",7","-1.0"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00125174",",7","-1.9"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00125337",",7","-1.2"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00125407",",7","0.1"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00125613",",7","-0.6"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00126151",",7","3.3"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00126164",",7","-0.7"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00126400",",7","-1.6"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00126420",",7","-1.4"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00126435",",7","2.1"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00126580",",7","1.1"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00126705","3,K","2.0"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00126830",",7","-0.4"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00126989",",7","-1.8"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00127069",",7","-1.4"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00127086","1,7","2.3"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00127125",",7","2.3"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00127298",",7","-2.4"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USC00127370","4,7","-0.1"
