"metadata__resultset__offset","metadata__resultset__count","metadata__resultset__limit","results__date","results__datatype","results__station","results__attributes","results__value"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USR0000LVER",",U","13.1"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00003931",",W","13.2"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00003937",",X","15.2"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00003949","1,W","12.4"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00003996",",X","11.1"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00012884",",X","15.2"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00012916",",X","16.0"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00012968",",W","15.3"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00013935",",X","12.8"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00013942",",X","11.7"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00013957",",X","11.9"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00013970",",X","14.3"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00013976",",X","14.6"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00053865",",A","13.6"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00053905",",X","10.9"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00053915",",X","15.0"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00053917",",A","15.5"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00053960",",R","14.2"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00053961",",R","9.7"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00053988",",W","13.3"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00063903","4,W","13.7"
"","","","2012-01-01T00:00:00","TAVG","GHCND:USW00093915",",W","12.3"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00160098",",7","12.8"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00160103","1,7","12.4"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00160349",",7","10.9"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00160537",",7","10.3"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00160718","4,7","11.3"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00160800",",7","11.3"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00161232",",7","13.1"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00161235",",7","12.0"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00161287",",7","12.8"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00161411",",7","10.8"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00161565",",7","15.0"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00161899",",7","12.7"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00161979","1,7","11.1"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00162212",",7","13.9"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00162367",",7","13.1"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00162534",",7","14.9"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00162981",",7","13.4"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00163079",",7","11.1"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00163313",",7","15.3"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00163433",",7","15.4"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00163800",",7","14.5"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00163807",",7","16.4"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00163979",",7","13.7"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00164030",",7","13.9"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00164288","1,7","12.1"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00164355","3,7","10.0"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00164674",",7","14.8"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00164696","4,7","11.8"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00164700",",7","14.0"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00164739",",7","12.8"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00165021",",7","14.9"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00165065",",7","14.4"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00165090",",7","10.7"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00165146","1,K","12.9"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00165266",",7","12.4"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00165296",",7","13.9"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00165620",",7","13.6"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00165630",",7","12.5"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00165874",",7","12.4"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00165926","5,7","16.2"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00166244","1,7","10.7"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00166364",",7","10.8"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00166394",",7","14.9"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00166434",",7","14.1"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00166584",",7","12.7"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00166686",",7","14.2"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00166938",",7","13.0"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00167738",",7","11.4"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00167924",",7","11.7"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00167932",",7","13.9"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00168067",",7","10.6"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00168163",",7","12.5"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00168181",",7","14.4"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00168444",",7","11.1"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00168448",",7","12.7"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00168539",",7","14.4"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00168923","2,7","10.9"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00168941",",7","15.6"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00169013",",7","15.4"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00169074","4,7","12.7"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00169376",",7","13.3"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00169804",",K","11.9"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00169806",",K","12.0"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USC00226177","2,7","11.5"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USR0000LBBR",",U","14.5"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USR0000LCAN",",U","10.5"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USR0000LCAT","2,U","13.1"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USR0000LEVA",",U","13.1"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USR0000LGUM",",U","12.8"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USR0000LKIS",",U","13.0"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USR0000LSAB","2,U","15.0"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USR0000LVER",",U","13.2"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00003931","1,W","13.2"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00003937",",X","15.8"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00003949","1,W","13.0"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00003996",",X","12.2"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00012884",",X","15.6"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00012916",",X","16.1"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00012930",",7","16.1"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00012968","1,W","15.7"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00013935",",X","13.2"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00013942",",X","12.7"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00013957",",X","13.1"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00013970",",X","14.9"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00013976",",X","15.0"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00053865",",A","14.9"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00053905",",X","11.6"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00053915",",X","15.8"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00053917",",A","15.8"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00053960",",R","14.8"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00053961",",R","10.3"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00053988","1,W","13.5"
"","","","2012-02-01T00:00:00","TAVG","GHCND:USW00093915","1,W","12.8"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00160098","1,7","19.8"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00160103",",7","19.4"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00160349",",7","18.2"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00160537",",7","18.3"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00160718",",7","18.3"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00160800",",7","18.2"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00161232",",7","19.7"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00161235",",7","19.1"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00161287",",7","19.6"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00161411",",7","18.5"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00161565",",7","20.1"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00161899","2,7","19.1"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00161979",",7","19.0"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00162212",",7","19.8"
